district_no,year,yield,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_Q1_lag1,dngemittel_Q2_lag1,dngemittel_Q3_lag1,dngemittel_Q4_lag1,energie_und_schmierstoffe_Q1_lag1,energie_und_schmierstoffe_Q2_lag1,energie_und_schmierstoffe_Q3_lag1,energie_und_schmierstoffe_Q4_lag1,pflanzenschutzmittel_Q1_lag1,pflanzenschutzmittel_Q2_lag1,pflanzenschutzmittel_Q3_lag1,pflanzenschutzmittel_Q4_lag1,saat_und_pflanzgut_Q1_lag1,saat_und_pflanzgut_Q2_lag1,saat_und_pflanzgut_Q3_lag1,saat_und_pflanzgut_Q4_lag1,winter_temp_anomaly,winter_precip_anomaly,forecasted_temp_anomaly,forecasted_precip_anomaly
3254,2020,83.99,145.42201172754338,54.37337369926457,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.6321327118397816,0.24532698377436055,0.8430137953532015,-8.519205963442418e-07
3254,2021,86.11,145.42201172754338,54.37337369926457,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.40449914313709096,0.08965182521745405,0.35039808907678416,-7.020218906006728e-08
3255,2017,83.56,244.77205326208195,66.78746385962387,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.277574063761327,-0.5528510388620915,0.5697924151065323,1.3308158413760098e-06
3255,2018,65.97,244.77205326208195,66.78746385962387,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0100559132996205,0.09502134890241515,-0.16649914618516587,6.033217158851507e-07
3255,2019,80.49,244.77205326208195,66.78746385962387,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2581435684502469,-0.06577338895716311,0.7958659683691712,1.5180759076693776e-06
3255,2020,87.83,244.77205326208195,66.78746385962387,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.576570006896028,0.2880148685972266,0.8332601800798675,-8.152493378208898e-07
3255,2021,83.03,244.77205326208195,66.78746385962387,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.43331241708690976,0.11447934479365673,0.34838368249636026,1.4569917291977254e-08
3256,2017,87.24,36.69954350209412,45.6912156632667,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.296779094943823,-0.5231091893189456,0.5690828163395384,8.92207786674748e-07
3256,2018,69.71,36.69954350209412,45.6912156632667,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0417530545283318,0.03421442154719677,-0.24139274376662112,1.6629255397585026e-07
3256,2019,71.95,36.69954350209412,45.6912156632667,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.28562015201630103,-0.14027063643035018,0.7455444992254909,1.7999466905213971e-06
3256,2020,77.37,36.69954350209412,45.6912156632667,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.6145951720791643,0.34844955900324037,0.8125169951274932,-1.0339928522031124e-06
3256,2021,83.89,36.69954350209412,45.6912156632667,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.39171944775349066,0.0779745798096029,0.2918996485646763,2.580447146790579e-09
3257,2017,85.22,110.06650836686582,54.52129291862677,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.2610366792359153,-0.5273861289024353,0.5680367805491099,1.1946629313484286e-06
3257,2018,72.22,110.06650836686582,54.52129291862677,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0437896274945468,0.0847851037979126,-0.2065794711795397,3.6678262155180553e-07
3257,2019,75.62,110.06650836686582,54.52129291862677,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2717113195993494,-0.09522867202758789,0.7648274871641328,1.7254484681173413e-06
3257,2020,85.25,110.06650836686582,54.52129291862677,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.6245401091947708,0.3135484457015991,0.821398021169379,-9.703171670638696e-07
3257,2021,83.77,110.06650836686582,54.52129291862677,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3890962623735579,0.0900036096572876,0.3157028072506295,3.1037943839750523e-08
3351,2017,81.07,63.23971096729696,45.982047716891806,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.347721995279994,-0.5303501925810358,0.5852614701984045,7.116600105300596e-07
3351,2018,69.04,63.23971096729696,45.982047716891806,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0300078930579162,0.12864379126918962,-0.24196602619933036,1.746241550841351e-07
3351,2019,65.67,63.23971096729696,45.982047716891806,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.40485491409805613,-0.18333223077613373,0.7750084852586511,1.3629689871998307e-06
3351,2020,74.43,63.23971096729696,45.982047716891806,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.672770577420434,0.3045338099293279,0.8455369398535708,-8.977268329813203e-07
3351,2021,77.86,63.23971096729696,45.982047716891806,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.4311133600968878,0.034332531756242436,0.3102215773623106,-1.2585811379849889e-07
3353,2017,77.59,47.83834153611925,52.692365997490334,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.2668213292520503,-0.5488748304496148,0.5928483818244986,2.7763946610312797e-07
3353,2018,65.77,47.83834153611925,52.692365997490334,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.1427769612950336,0.10474983527103196,-0.30485427014763183,-1.6170707317935722e-07
3353,2019,68.87,47.83834153611925,52.692365997490334,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.4739134111120793,-0.16391109746246366,0.754670994008001,1.4834583175804638e-06
3353,2020,76.9,47.83834153611925,52.692365997490334,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.7208911150939525,0.31494890239525486,0.8485209816003668,-8.275530488717304e-07
3353,2021,68.08,47.83834153611925,52.692365997490334,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3505765444729279,0.022233367150620673,0.276780855919399,-1.2127650893921482e-07
3354,2017,85.53,39.92315427805637,43.17562863257,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.393162768742929,-0.5256142816065971,0.6070242404266051,5.073295863622293e-07
3354,2018,67.42,39.92315427805637,43.17562863257,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0354608386113595,0.16503770891482358,-0.26335353586891225,1.4296856318512688e-07
3354,2019,73.64,39.92315427805637,43.17562863257,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.48400992312426305,-0.23357446069996246,0.7919734044698729,9.918766328697736e-07
3354,2020,76.04,39.92315427805637,43.17562863257,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.7137550033631692,0.3005368136124928,0.869210051355892,-6.006838948144841e-07
3354,2021,79.16,39.92315427805637,43.17562863257,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.4167450636615472,0.0424178189787188,0.3127725393152458,-2.3962064970285507e-07
3355,2017,75.58,38.40780862308837,48.089519521973926,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.334684769290694,-0.5396784686586165,0.6003090249760323,3.2133370156165215e-07
3355,2018,68.11,38.40780862308837,48.089519521973926,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.1130722520729233,0.12991493987474823,-0.28809924504995055,-3.439288315665681e-08
3355,2019,76.38,38.40780862308837,48.089519521973926,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.5150879822742338,-0.20913215642086955,0.7752551138675167,1.2416180312843229e-06
3355,2020,75.45,38.40780862308837,48.089519521973926,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.7349859700958944,0.32935437181886934,0.8698083401910113,-6.990365094376059e-07
3355,2021,77.89,38.40780862308837,48.089519521973926,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.41651480658444334,0.04593981880382194,0.2969852452144742,-1.683955808547062e-07
3357,2017,88.53,27.1948989674917,53.57489479719908,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.3165186597769916,-0.5349774231339806,0.5817644310890511,3.564759070488039e-07
3357,2018,50.52,27.1948989674917,53.57489479719908,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.1065793251549465,0.030451805910349856,-0.31066359948488903,-2.2533450230949532e-07
3357,2019,71.66,27.1948989674917,53.57489479719908,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.4149229570458145,-0.1230049666378272,0.735761546394576,1.777657764062737e-06
3357,2020,68.88,27.1948989674917,53.57489479719908,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.6402287401219389,0.303892614991477,0.8205518363056885,-9.472161501487945e-07
3357,2021,86.33,27.1948989674917,53.57489479719908,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3247312515938186,0.027084454643650658,0.2583678952415735,-8.405638650612113e-08
3358,2017,84.89,64.32476132692005,47.13149378999935,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.3821164199029883,-0.5287425472485864,0.5815655516612394,5.581210489924152e-07
3358,2018,65.29,64.32476132692005,47.13149378999935,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.049731468702582,0.08644941815276945,-0.26488401116665994,3.308665865975113e-08
3358,2019,68.44,64.32476132692005,47.13149378999935,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.4439728621107315,-0.18690449113766672,0.7509833188096067,1.5709554286160604e-06
3358,2020,79.94,64.32476132692005,47.13149378999935,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.6451415037192912,0.3195264193993861,0.8343967309720006,-1.0434003501072143e-06
3358,2021,76.3,64.32476132692005,47.13149378999935,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.39797668094361904,0.03630167818750117,0.2869553122584702,-1.1051747878754284e-07
3359,2017,72.99,12.13256251059729,61.57862618853422,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.237779735571429,-0.5850743313459468,0.592116521110486,1.531624850669828e-07
3359,2018,70.55,12.13256251059729,61.57862618853422,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0947517067370467,0.12291674067423798,-0.3447404106204379,-4.101401707583114e-07
3359,2020,72.52,12.13256251059729,61.57862618853422,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.666907423297561,0.32648873867135314,0.8301114247881554,-7.406685933255675e-07
3359,2021,70.71,12.13256251059729,61.57862618853422,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.32768209774145723,0.04320936708317758,0.24707949703848073,-8.928002287630609e-08
3360,2017,70.09,71.241791440513,46.17268689394237,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.4480422841953104,-0.5292705736944636,0.5947906733296034,5.2677628969866e-07
3360,2018,74.95,71.241791440513,46.17268689394237,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0416677421472382,0.1340984905202525,-0.25884419248144336,9.425597962741734e-08
3360,2019,68.97,71.241791440513,46.17268689394237,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.48211670733056206,-0.23431228373797075,0.7760091212677176,1.2652156882707764e-06
3360,2020,73.71,71.241791440513,46.17268689394237,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.7109768179610286,0.3198635429411433,0.8595264380120607,-7.757706839528929e-07
3360,2021,74.18,71.241791440513,46.17268689394237,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.4454615248287768,0.03765713511663444,0.300819853801462,-1.7174173522091926e-07
3361,2017,81.11,20.634482190791463,51.58528505388986,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.330736979863565,-0.525525587785318,0.5728669712271945,5.267456857844702e-07
3361,2018,62.93,20.634482190791463,51.58528505388986,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0494332193993328,0.01758447756324016,-0.27952658000445807,-5.054596152456793e-08
3361,2019,66.48,20.634482190791463,51.58528505388986,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.35197176600054475,-0.1434486508648326,0.7290516043119102,1.817770175890667e-06
3361,2020,83.17,20.634482190791463,51.58528505388986,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.62886528636121,0.3218016507507795,0.8093489418497687,-1.1216382019231731e-06
3361,2021,87.29,20.634482190791463,51.58528505388986,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.39074360173149286,0.059544438936481654,0.26891003106641465,-5.5772558332640854e-08
3453,2017,85.44,23.37155096682817,53.732832910953526,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.3028031830507527,-0.5118910074234009,0.5471454425806184,8.195256190254022e-07
3453,2021,76.41,23.37155096682817,53.732832910953526,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.343338288360415,0.10201454162597656,0.2351418231270638,6.190576019806579e-08
3454,2018,61.17,21.883429345484306,56.02737782782792,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0073266192651886,-0.011435975205647646,-0.29097273760059106,-8.691519134357537e-08
3454,2019,60.68,21.883429345484306,56.02737782782792,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.27016453363698534,-0.11062005082760643,0.6949077897432925,2.2599987120448567e-06
3454,2020,68.08,21.883429345484306,56.02737782782792,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4502023412398271,0.2853294356030371,0.730518928611666,-7.685759851869817e-07
3454,2021,74.27,21.883429345484306,56.02737782782792,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.40475973063162834,0.13105848249290303,0.23043083169747455,1.4485416284181108e-07
3457,2020,81.22,1.1745174273697248,66.7988873785043,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4751598784867305,0.29900927920615333,0.7520440746255941,-4.252055745317555e-07
3459,2017,86.61,74.81949659993606,51.725908423046015,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.1288476011695585,-0.5245818819254833,0.5486292686792774,1.236786228032808e-06
3459,2018,74.87,74.81949659993606,51.725908423046015,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0388508886328365,0.04627964297634588,-0.23211263300893892,1.9055711101254788e-07
3459,2019,87.25,74.81949659993606,51.725908423046015,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.23560112348149312,-0.10709491225089297,0.7227989953536167,2.1266975949862304e-06
3459,2020,83.5,74.81949659993606,51.725908423046015,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.43638607613343045,0.3118348168539054,0.7710705880584235,-8.482533576210642e-07
3459,2021,79.08,74.81949659993606,51.725908423046015,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.37686633890675836,0.1478024066766676,0.2764807888034081,2.0405118727640987e-07
5116,2018,64.4,67.46764971525674,41.93910841738373,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9370547548020957,0.02033674716949463,-0.13740523723635517,3.1732858959397324e-07
5116,2019,81.48,67.46764971525674,41.93910841738373,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.08505788324071359,-0.08799618482589722,0.7354434573732075,1.860417833374601e-06
5116,2020,80.65,67.46764971525674,41.93910841738373,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.26626294157678326,0.40651631355285645,0.7284375896484716,-2.1805987899441614e-07
5116,2021,83.61,67.46764971525674,41.93910841738373,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.2616017269049807,0.13521277904510498,0.3012982894678297,4.215919800004159e-07
5154,2017,88.41,25.55769146043866,43.19994338091747,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9543108010392503,-0.515297254045221,0.5158408550170311,1.164742533782684e-06
5154,2018,66.15,25.55769146043866,43.19994338091747,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9158971947297103,0.06450008455196925,-0.19275994304506838,2.184647416613565e-07
5154,2019,75.28,25.55769146043866,43.19994338091747,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.04817975079467304,-0.12884715763920995,0.7167227604485745,2.1311539913608078e-06
5154,2020,74.25,25.55769146043866,43.19994338091747,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.31248351802939633,0.3244098037236693,0.7121636693382527,-3.6650662008870556e-07
5154,2021,84.71,25.55769146043866,43.19994338091747,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.34941870809702397,0.17477117900084777,0.2650140481497424,4.366547644918812e-07
5162,2017,93.74,52.37456553622641,42.423848760014735,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.8820248669837303,-0.5390816949264211,0.5173829716193434,1.2366225123802577e-06
5162,2018,69.39,52.37456553622641,42.423848760014735,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.929218199939808,0.022784508378161948,-0.12999472271704338,3.137266709906673e-07
5162,2019,79.62,52.37456553622641,42.423848760014735,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.09929182896067809,-0.08939564020775759,0.7412746825500103,1.916658796307294e-06
5162,2020,78.8,52.37456553622641,42.423848760014735,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.26900450173645757,0.41212620207531697,0.736814659206279,-1.676297132736615e-07
5162,2021,93.15,52.37456553622641,42.423848760014735,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.2667057162423055,0.13098519353301352,0.31047392555182446,4.0895015023600417e-07
5166,2017,94.62,48.98895390569765,41.116174446336814,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.8734391109433315,-0.5374088328273656,0.5128292598113546,1.1757743442406528e-06
5166,2018,71.28,48.98895390569765,41.116174446336814,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9148432370505891,0.03412888659102981,-0.15264775058489752,3.0310254689657207e-07
5166,2019,71.3,48.98895390569765,41.116174446336814,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.06366373775942351,-0.08655877894290924,0.7295565648074367,1.9217758521184284e-06
5166,2021,85.62,48.98895390569765,41.116174446336814,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.2634989465930546,0.13766029239825733,0.2909446911395274,4.2766219785730204e-07
5170,2017,86.75,31.455906099143768,42.85644848180261,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9252159618070184,-0.5236849364663124,0.5220890416910455,1.235037404216261e-06
5170,2018,43.37,31.455906099143768,42.85644848180261,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9107029334478688,0.04632414378099172,-0.18008425532527678,2.790867357051512e-07
5170,2019,68.89,31.455906099143768,42.85644848180261,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.07623052056638054,-0.12457129180564142,0.7232730732807953,2.128562917023661e-06
5334,2017,98.76,307.8268428732844,66.01130205590341,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0223013756190444,-0.5191415994776473,0.5048793759301685,1.178407267359681e-06
5334,2018,72.23,307.8268428732844,66.01130205590341,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0755268302309444,0.05075920098491199,-0.115423465001434,5.689870776495544e-07
5334,2019,85.63,307.8268428732844,66.01130205590341,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.15470216778028834,0.02282637928722828,0.7389553822206439,1.976704786722966e-06
5334,2020,92.29,307.8268428732844,66.01130205590341,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.33381627406345976,0.35201053949816563,0.7272583458607236,1.0778210201009958e-08
